losses,recalls
0.5417749,0.462
0.53357184,0.502
0.5389045,0.504
0.54069304,0.438
0.5434646,0.436
0.5480762,0.43
0.5427895,0.464
0.5474424,0.392
0.5414655,0.46
0.54891497,0.416
0.5443214,0.454
0.54817545,0.404
0.5356125,0.474
0.5458258,0.42
0.5457813,0.446
0.54457283,0.432
0.54819244,0.434
0.5429502,0.452
0.54410034,0.43
0.54581565,0.404
0.53383607,0.498
0.5430662,0.438
0.54518336,0.428
0.5465616,0.416
0.54831725,0.394
0.54361844,0.448
0.5469642,0.388
0.5424938,0.41
0.53989786,0.482
0.55561036,0.342
0.54260266,0.45
0.54956734,0.41
0.5484582,0.422
0.5504612,0.43
0.5459066,0.466
0.54145455,0.504
0.5467716,0.42
0.54190093,0.45
0.54069877,0.474
0.5430698,0.426
0.537657,0.482
0.5409097,0.44
0.5446756,0.458
0.53293073,0.456
0.5376679,0.456
0.5401528,0.498
0.55190504,0.404
0.5416365,0.464
0.5523905,0.46
0.54553896,0.436
0.53429896,0.534
0.5343625,0.482
0.54389405,0.418
0.5410749,0.416
0.53553724,0.482
0.5486977,0.414
0.54026645,0.434
0.5395666,0.442
0.5389498,0.446
0.54758006,0.442
0.54012597,0.48
0.5402345,0.448
0.54438764,0.424
0.5411961,0.43
0.5418136,0.458
0.5428799,0.44
0.5423128,0.43
0.5431436,0.428
0.5436852,0.41
0.54674566,0.48
0.5440968,0.424
0.5357737,0.47
0.5334459,0.512
0.55482614,0.426
0.5473787,0.412
0.54104525,0.48
0.54098153,0.458
0.5398523,0.462
0.53939736,0.458
0.5427489,0.448
0.5448774,0.466
0.5424768,0.44
0.53542995,0.526
0.5500151,0.388
0.54922515,0.422
0.5466868,0.436
0.5419879,0.442
0.5454375,0.398
0.54091775,0.456
0.5408334,0.498
0.546596,0.446
0.54352397,0.442
0.5320011,0.53
0.53600883,0.48
0.5475956,0.386
0.54983824,0.384
0.5477058,0.4
0.54259884,0.43
0.53738195,0.48
0.5434942,0.434
0.54644454,0.402
0.53700566,0.438
0.5440417,0.436
0.53966355,0.5
0.5413567,0.446
0.5457372,0.424
0.53467244,0.478
0.5300314,0.508
0.5430687,0.462
0.5409266,0.478
0.535995,0.474
0.538467,0.444
0.53878963,0.438
0.5401588,0.47
0.53304505,0.516
0.53737265,0.45
0.53323644,0.516
0.539115,0.472
0.5404797,0.482
0.5325382,0.504
0.5408777,0.442
0.5414527,0.452
0.542511,0.432
0.5344109,0.518
0.541107,0.44
0.5527129,0.378
0.5451059,0.438
0.5480387,0.406
0.5439375,0.432
0.53933775,0.436
0.5462313,0.424
0.5410638,0.464
0.5448904,0.428
0.5380775,0.478
0.53631896,0.518
0.5449586,0.462
0.5307379,0.476
0.5391627,0.47
0.53609633,0.466
0.5442786,0.436
0.5400399,0.486
0.5463824,0.398
0.54012036,0.486
0.5463622,0.418
0.53459466,0.48
0.53337145,0.468
0.54295486,0.46
0.540562,0.46
0.54297245,0.432
0.54474163,0.448
0.5383727,0.418
0.53630286,0.514
0.54051715,0.464
0.53787774,0.428
0.54260296,0.45
0.5280997,0.516
0.53721905,0.474
0.5389738,0.426
0.5337033,0.512
0.53280836,0.482
0.5399625,0.464
0.53171265,0.492
0.54180795,0.426
0.5459743,0.382
0.5448877,0.38
0.5390955,0.472
0.537614,0.482
0.5413677,0.416
0.53899,0.436
0.53575313,0.46
0.53972137,0.42
0.53606737,0.42
0.54043746,0.464
0.5425107,0.416
0.53283787,0.466
0.53161645,0.528
0.54698974,0.366
0.53573555,0.47
0.5353723,0.438
0.53837866,0.474
0.53643006,0.444
0.537262,0.444
0.5410401,0.466
0.537556,0.456
0.529727,0.494
0.53239083,0.484
0.5388114,0.458
0.5376749,0.456
0.54320604,0.442
0.53712237,0.466
0.53887814,0.426
0.5334482,0.46
0.5250785,0.52
0.536453,0.466
0.54251736,0.45
0.5389376,0.426
0.5379808,0.424
0.53650534,0.462
0.53608954,0.444
0.5427422,0.448
0.5325254,0.492
0.53613585,0.494
0.5358175,0.512
0.5423007,0.438
0.5370974,0.42
0.53933096,0.462
0.5368093,0.446
0.5429521,0.394
0.53975487,0.434
0.5354623,0.456
0.530285,0.516
0.5352073,0.444
0.53323555,0.482
0.5316329,0.48
0.543636,0.4
0.5397067,0.448
0.5315995,0.48
0.5469664,0.416
